Product_Supermarket_Identifier,Product_Supermarket_Sales
FDF33_CHUKWUDI010,602.35065
FDZ34_CHUKWUDI035,7277.908
NCJ31_CHUKWUDI017,9226.996
NCS18_CHUKWUDI013,4061.5327
FDU13_CHUKWUDI019,822.06476
DRF37_CHUKWUDI019,1578.2804
DRP35_CHUKWUDI018,4471.249
FDW44_CHUKWUDI049,6964.987
FDL25_CHUKWUDI049,2931.909
FDY47_CHUKWUDI045,4872.3955
FDH35_CHUKWUDI027,9076.509
FDR21_CHUKWUDI017,6943.525
FDR58_CHUKWUDI049,3030.6284
FDW45_CHUKWUDI027,9157.869
NCX17_CHUKWUDI017,8490.294
NCM55_CHUKWUDI046,7298.679
FDB17_CHUKWUDI049,6958.8467
NCW29_CHUKWUDI049,4938.16
FDW52_CHUKWUDI049,6679.856
FDY21_CHUKWUDI027,13807.765
FDF21_CHUKWUDI035,7427.657
FDD56_CHUKWUDI010,1197.0276
FDV50_CHUKWUDI013,4748.4043
FDG21_CHUKWUDI045,6029.029
FDX08_CHUKWUDI019,1269.2186
NCW06_CHUKWUDI017,7425.9795
NCP50_CHUKWUDI013,3220.643
NCF30_CHUKWUDI010,684.80164
FDZ37_CHUKWUDI013,3029.0977
DRH59_CHUKWUDI010,409.982
FDQ14_CHUKWUDI010,1073.2859
NCC06_CHUKWUDI046,5077.139
FDQ48_CHUKWUDI046,3732.43
FDV47_CHUKWUDI013,3204.9543
FDZ33_CHUKWUDI035,5773.22
FDA50_CHUKWUDI049,3641.7864
FDZ20_CHUKWUDI035,10143.8125
FDD32_CHUKWUDI013,3204.9543
FDS04_CHUKWUDI013,5017.8936
FDX35_CHUKWUDI017,8288.532
FDK03_CHUKWUDI027,14926.918
FDL50_CHUKWUDI018,4293.6294
DRF15_CHUKWUDI019,904.3079
FDL34_CHUKWUDI018,4533.161
FDD44_CHUKWUDI017,9447.485
FDJ57_CHUKWUDI018,6622.9663
NCY54_CHUKWUDI035,6902.1357
DRK11_CHUKWUDI018,5289.149
FDC44_CHUKWUDI049,4508.2417
NCF55_CHUKWUDI013,1848.7793
FDP23_CHUKWUDI045,8174.8833
FDS25_CHUKWUDI046,4046.8264
NCJ06_CHUKWUDI017,5011.188
FDJ21_CHUKWUDI027,9157.869
NCU18_CHUKWUDI035,5348.8467
FDH34_CHUKWUDI027,11961.717
FDM27_CHUKWUDI018,5504.5513
FDN13_CHUKWUDI046,3667.419
FDH19_CHUKWUDI046,6808.214
FDX32_CHUKWUDI010,913.9794
FDV22_CHUKWUDI010,920.88916
FDA20_CHUKWUDI018,6471.9595
NCP42_CHUKWUDI045,7381.613
FDU44_CHUKWUDI049,6679.856
FDR47_CHUKWUDI027,13391.283
NCC31_CHUKWUDI010,875.4731
FDP25_CHUKWUDI027,14246.723
DRP47_CHUKWUDI017,9637.738
FDV25_CHUKWUDI045,7816.7686
NCQ17_CHUKWUDI017,5773.22
FDI24_CHUKWUDI019,1319.2355
FDE46_CHUKWUDI013,5919.3296
FDS36_CHUKWUDI013,4118.5864
FDQ45_CHUKWUDI046,7300.357
FDG56_CHUKWUDI013,2013.953
FDN56_CHUKWUDI049,5749.3945
FDE36_CHUKWUDI027,9597.035
FDK45_CHUKWUDI017,4527.4375
FDT26_CHUKWUDI018,4213.104
FDW34_CHUKWUDI019,1491.1338
FDF34_CHUKWUDI045,7384.56
FDQ40_CHUKWUDI019,1339.6783
FDP59_CHUKWUDI046,4135.713
FDW19_CHUKWUDI046,4176.886
FDI14_CHUKWUDI045,5348.8467
NCU42_CHUKWUDI017,6943.679
FDA03_CHUKWUDI049,5901.6904
FDR21_CHUKWUDI046,6808.214
DRK23_CHUKWUDI017,9223.526
FDF44_CHUKWUDI045,4872.3955
FDK28_CHUKWUDI027,14940.318
FDU45_CHUKWUDI019,641.1961
FDO39_CHUKWUDI045,7268.997
NCS30_CHUKWUDI017,4852.7197
NCS42_CHUKWUDI049,3100.0295
DRA12_CHUKWUDI045,5088.137
FDB17_CHUKWUDI045,7407.502
NCV42_CHUKWUDI010,602.9432
NCW17_CHUKWUDI018,4336.15
FDZ48_CHUKWUDI046,4658.6934
FDN16_CHUKWUDI046,3977.7932
FDQ14_CHUKWUDI035,5773.22
FDV45_CHUKWUDI046,7298.679
FDU43_CHUKWUDI027,15358.765
FDZ31_CHUKWUDI049,7487.93
FDG57_CHUKWUDI010,317.9516
FDY33_CHUKWUDI019,968.07477
FDS35_CHUKWUDI013,1944.5514
FDR48_CHUKWUDI013,5773.22
FDF32_CHUKWUDI045,7590.051
NCQ05_CHUKWUDI019,1030.7383
DRE37_CHUKWUDI046,7280.2017
FDI07_CHUKWUDI045,7410.449
FDH46_CHUKWUDI013,3880.2996
FDD39_CHUKWUDI027,12933.814
FDT08_CHUKWUDI027,9115.214
FDH14_CHUKWUDI017,5054.0034
FDN45_CHUKWUDI027,15031.479
FDH35_CHUKWUDI017,6154.2593
DRF01_CHUKWUDI017,5749.3945
DRI03_CHUKWUDI017,6795.0864
FDR12_CHUKWUDI045,6982.9805
FDV14_CHUKWUDI013,3183.4731
FDG21_CHUKWUDI027,8622.441
FDG46_CHUKWUDI019,662.0938
FDS31_CHUKWUDI045,6950.951
FDQ28_CHUKWUDI013,6098.4814
NCK18_CHUKWUDI045,6317.678
FDB46_CHUKWUDI045,8257.3955
NCA42_CHUKWUDI013,5909.1143
FDX36_CHUKWUDI049,9043.786
FDZ38_CHUKWUDI019,1186.766
FDQ57_CHUKWUDI035,5749.3945
NCT17_CHUKWUDI027,11397.424
FDB17_CHUKWUDI027,11226.836
FDY49_CHUKWUDI013,6444.8687
FDO25_CHUKWUDI027,13988.803
FDN57_CHUKWUDI035,5146.364
FDU51_CHUKWUDI017,6911.4956
FDY22_CHUKWUDI046,5943.442
NCC18_CHUKWUDI046,6676.431
FDZ15_CHUKWUDI046,4477.623
NCK42_CHUKWUDI045,8174.8833
FDP03_CHUKWUDI049,4697.275
FDJ08_CHUKWUDI019,1132.9805
FDU46_CHUKWUDI013,3087.3474
FDZ33_CHUKWUDI010,1118.8425
FDZ39_CHUKWUDI046,4246.395
FDB29_CHUKWUDI018,4015.7268
FDE24_CHUKWUDI010,738.8492
NCF30_CHUKWUDI018,4471.249
NCR17_CHUKWUDI018,4079.7705
DRN37_CHUKWUDI017,6247.4346
FDX27_CHUKWUDI046,3181.4172
FDL40_CHUKWUDI013,3794.4116
NCQ05_CHUKWUDI010,797.9755
DRJ24_CHUKWUDI049,7423.408
FDG09_CHUKWUDI049,7448.4746
FDE22_CHUKWUDI035,6025.789
NCV06_CHUKWUDI018,6740.9414
FDA52_CHUKWUDI049,6990.876
FDF56_CHUKWUDI049,7487.93
FDP60_CHUKWUDI046,4080.604
DRF15_CHUKWUDI018,5278.4683
NCV05_CHUKWUDI046,5773.22
NCL19_CHUKWUDI049,5450.315
DRF23_CHUKWUDI046,7062.901
NCN14_CHUKWUDI027,11883.614
FDU19_CHUKWUDI046,6821.7803
FDR04_CHUKWUDI010,483.47183
FDM52_CHUKWUDI035,6098.4814
FDZ33_CHUKWUDI018,5662.4023
FDB60_CHUKWUDI017,7338.5156
FDI52_CHUKWUDI013,4954.0933
NCI18_CHUKWUDI045,9435.076
FDW13_CHUKWUDI013,1854.0135
FDU56_CHUKWUDI046,7298.679
FDM15_CHUKWUDI046,5773.22
NCP06_CHUKWUDI010,946.5645
FDU04_CHUKWUDI019,617.8431
NCH07_CHUKWUDI019,968.38196
FDH26_CHUKWUDI013,5203.4585
FDS28_CHUKWUDI013,1944.5514
NCT06_CHUKWUDI035,6432.9995
NCC18_CHUKWUDI017,6796.4194
FDT13_CHUKWUDI046,7298.679
FDA21_CHUKWUDI018,6335.6016
FDZ55_CHUKWUDI027,9284.941
FDZ32_CHUKWUDI013,3931.4724
FDW02_CHUKWUDI013,4614.8936
FDV46_CHUKWUDI013,5273.7017
FDV11_CHUKWUDI035,6957.0913
FDX21_CHUKWUDI049,3931.4724
DRC13_CHUKWUDI018,4346.8306
FDY49_CHUKWUDI019,1105.3075
FDR22_CHUKWUDI046,4332.669
FDO36_CHUKWUDI019,1265.1034
DRK47_CHUKWUDI045,8644.061
FDZ58_CHUKWUDI019,691.5709
FDP03_CHUKWUDI046,4668.18
FDV03_CHUKWUDI027,9156.973
FDF12_CHUKWUDI013,5740.6533
DRG03_CHUKWUDI018,5418.1646
FDP32_CHUKWUDI049,4799.729
FDZ36_CHUKWUDI017,7315.216
FDH10_CHUKWUDI017,7386.524
FDM10_CHUKWUDI027,14113.104
FDM60_CHUKWUDI013,1839.9528
FDI60_CHUKWUDI013,1957.0238
FDS50_CHUKWUDI045,8590.091
FDJ08_CHUKWUDI049,7423.408
FDT19_CHUKWUDI045,6765.8643
FDX45_CHUKWUDI018,5478.835
FDL26_CHUKWUDI027,9003.646
FDK44_CHUKWUDI035,6982.9805
FDE11_CHUKWUDI018,6396.3145
DRC24_CHUKWUDI017,5958.785
FDO13_CHUKWUDI013,6057.7734
FDW03_CHUKWUDI013,3839.98
FDG40_CHUKWUDI010,309.5387
FDS14_CHUKWUDI045,5967.489
FDK58_CHUKWUDI013,3674.1294
FDV01_CHUKWUDI049,5862.235
NCB31_CHUKWUDI019,1116.8259
FDN04_CHUKWUDI045,6950.951
NCE42_CHUKWUDI035,9414.513
FDI48_CHUKWUDI013,1854.0135
NCW53_CHUKWUDI019,1488.247
DRD24_CHUKWUDI018,4362.088
FDD26_CHUKWUDI045,7427.657
FDM58_CHUKWUDI046,4593.713
FDA44_CHUKWUDI010,483.79047
FDW36_CHUKWUDI049,4028.966
FDZ31_CHUKWUDI018,6619.1387
FDU47_CHUKWUDI045,5017.8936
FDT03_CHUKWUDI027,12217.98
FDJ20_CHUKWUDI049,4954.0933
FDL13_CHUKWUDI017,9462.642
FDJ55_CHUKWUDI027,14276.117
FDU37_CHUKWUDI013,2013.953
DRK37_CHUKWUDI046,7544.9966
FDE57_CHUKWUDI049,5807.695
NCK29_CHUKWUDI019,655.508
FDB04_CHUKWUDI013,3104.5735
FDZ59_CHUKWUDI010,1011.0475
NCV17_CHUKWUDI035,5111.098
FDK38_CHUKWUDI049,5714.92
FDT32_CHUKWUDI049,7448.4746
FDU22_CHUKWUDI017,4830.7856
FDZ23_CHUKWUDI049,7487.93
FDR48_CHUKWUDI027,9061.812
DRN36_CHUKWUDI046,3794.4116
FDY15_CHUKWUDI019,799.6724
DRF01_CHUKWUDI019,861.9278
FDC59_CHUKWUDI010,445.23285
FDQ11_CHUKWUDI019,1674.2489
FDK10_CHUKWUDI018,6219.12
FDU59_CHUKWUDI049,6189.1343
FDV19_CHUKWUDI019,977.7183
FDD41_CHUKWUDI013,3931.4724
NCU41_CHUKWUDI046,7259.2236
FDQ21_CHUKWUDI049,5011.188
FDN57_CHUKWUDI049,5152.0557
FDQ16_CHUKWUDI013,4332.669
NCW17_CHUKWUDI035,5111.098
FDJ44_CHUKWUDI049,6990.876
DRE60_CHUKWUDI049,8934.894
DRL60_CHUKWUDI035,5740.6533
FDC09_CHUKWUDI013,4010.3599
FDK52_CHUKWUDI049,9353.11
FDD36_CHUKWUDI010,616.5198
FDS14_CHUKWUDI017,5714.92
NCD07_CHUKWUDI017,4501.704
NCI29_CHUKWUDI046,5775.128
FDO44_CHUKWUDI013,4176.886
FDS08_CHUKWUDI046,7062.901
NCC54_CHUKWUDI035,9435.076
FDH14_CHUKWUDI010,729.80383
FDF16_CHUKWUDI046,5714.92
FDU52_CHUKWUDI018,5289.149
FDK38_CHUKWUDI017,5714.92
DRL35_CHUKWUDI010,290.90756
FDG58_CHUKWUDI035,6025.789
FDW52_CHUKWUDI027,9467.635
FDD46_CHUKWUDI013,5714.92
FDD56_CHUKWUDI017,6982.9805
FDD22_CHUKWUDI018,4271.9644
FDI41_CHUKWUDI045,6029.029
FDZ16_CHUKWUDI017,7324.9185
FDR16_CHUKWUDI035,8220.928
NCN26_CHUKWUDI010,671.25543
FDZ39_CHUKWUDI018,3739.8503
NCD06_CHUKWUDI013,1847.4459
FDT49_CHUKWUDI049,3931.4724
FDR35_CHUKWUDI027,12757.396
NCV29_CHUKWUDI019,1530.9685
NCB30_CHUKWUDI019,1196.9619
NCM26_CHUKWUDI019,993.07355
NCP43_CHUKWUDI046,7298.679
FDG41_CHUKWUDI049,4118.5864
NCA29_CHUKWUDI017,6957.0913
FDJ46_CHUKWUDI035,6957.0913
FDJ21_CHUKWUDI017,5993.26
NCM43_CHUKWUDI010,1117.5403
FDI32_CHUKWUDI049,4658.6934
FDY34_CHUKWUDI049,6317.678
DRI13_CHUKWUDI017,8590.091
FDH27_CHUKWUDI019,867.981
NCN43_CHUKWUDI010,617.8431
FDM15_CHUKWUDI018,5047.8037
FDH47_CHUKWUDI049,3650.0488
NCO18_CHUKWUDI046,6815.64
FDJ46_CHUKWUDI046,6821.7803
FDV45_CHUKWUDI049,7441.8857
FDV08_CHUKWUDI013,1839.9528
FDX48_CHUKWUDI017,5958.785
FDZ58_CHUKWUDI049,4954.0933
FDV31_CHUKWUDI045,6957.0913
FDO13_CHUKWUDI017,6116.148
FDZ58_CHUKWUDI018,4213.104
FDM24_CHUKWUDI035,5714.92
FDT59_CHUKWUDI035,9001.361
FDN04_CHUKWUDI018,6131.868
FDE36_CHUKWUDI049,5967.489
FDT39_CHUKWUDI045,5714.92
NCE06_CHUKWUDI027,9585.439
FDB08_CHUKWUDI049,5967.489
NCL19_CHUKWUDI046,6132.956
NCX42_CHUKWUDI045,6189.1343
FDD34_CHUKWUDI045,5993.222
FDS16_CHUKWUDI045,6098.4814
FDU19_CHUKWUDI017,6957.0913
FDR02_CHUKWUDI018,3804.7878
FDN10_CHUKWUDI018,4104.8267
FDZ55_CHUKWUDI017,5967.489
DRF23_CHUKWUDI010,1370.685
FDN03_CHUKWUDI027,14388.772
FDR32_CHUKWUDI049,8602.307
NCB30_CHUKWUDI049,7398.7886
NCO17_CHUKWUDI017,4798.2188
FDC17_CHUKWUDI017,8571.612
FDZ60_CHUKWUDI018,3978.2136
NCF30_CHUKWUDI035,5020.0444
FDD21_CHUKWUDI013,4527.4375
FDG02_CHUKWUDI019,1278.419
FDK38_CHUKWUDI027,9035.431
DRM35_CHUKWUDI035,6957.0913
FDP34_CHUKWUDI049,6458.2104
FDW47_CHUKWUDI019,694.1162
FDB36_CHUKWUDI017,4900.509
FDS36_CHUKWUDI046,4003.2322
FDN12_CHUKWUDI046,4560.0044
FDL50_CHUKWUDI013,4896.737
FDP09_CHUKWUDI018,7518.7827
FDQ52_CHUKWUDI027,14998.077
FDY15_CHUKWUDI017,5901.6904
FDB46_CHUKWUDI049,8366.428
FDY39_CHUKWUDI049,7331.122
DRL11_CHUKWUDI018,5610.858
FDJ48_CHUKWUDI027,14167.918
FDQ57_CHUKWUDI027,9030.944
FDZ56_CHUKWUDI027,9626.916
NCE07_CHUKWUDI018,5248.2437
FDZ07_CHUKWUDI010,424.63367
DRI23_CHUKWUDI018,5439.3794
DRD25_CHUKWUDI049,4429.9434
FDX45_CHUKWUDI045,6154.2593
FDB02_CHUKWUDI027,11040.136
FDP49_CHUKWUDI013,1755.2941
NCK18_CHUKWUDI027,9952.661
FDX08_CHUKWUDI046,7280.2017
FDY01_CHUKWUDI018,4030.619
FDS33_CHUKWUDI049,2979.6624
FDT60_CHUKWUDI019,613.9745
NCY30_CHUKWUDI035,7467.83
NCW06_CHUKWUDI045,7425.9795
FDU14_CHUKWUDI027,15204.497
FDX57_CHUKWUDI013,3636.5464
NCR53_CHUKWUDI035,9300.67
FDU28_CHUKWUDI018,6595.258
FDC33_CHUKWUDI027,13608.36
DRG51_CHUKWUDI017,6642.9395
FDR51_CHUKWUDI045,5773.22
FDY43_CHUKWUDI018,6452.9517
FDP44_CHUKWUDI049,4010.3599
FDO22_CHUKWUDI013,3126.0547
DRH51_CHUKWUDI013,3183.4731
FDA33_CHUKWUDI017,5714.92
FDN23_CHUKWUDI045,5714.92
FDQ55_CHUKWUDI018,4067.5632
NCY54_CHUKWUDI046,6782.1475
FDD52_CHUKWUDI013,4193.193
FDZ35_CHUKWUDI049,3952.0593
FDS31_CHUKWUDI019,1264.2678
FDW33_CHUKWUDI049,4003.2322
DRH03_CHUKWUDI046,3147.7087
FDB23_CHUKWUDI027,17015.568
FDS07_CHUKWUDI017,4560.0044
FDA10_CHUKWUDI017,4954.0933
FDL26_CHUKWUDI049,5901.6904
FDB45_CHUKWUDI013,4217.314
FDW47_CHUKWUDI046,4886.478
FDI34_CHUKWUDI017,9462.642
FDZ52_CHUKWUDI017,4658.6934
NCV06_CHUKWUDI017,7407.502
FDZ12_CHUKWUDI046,5807.695
FDR22_CHUKWUDI018,3850.6338
NCD31_CHUKWUDI017,6572.696
FDP37_CHUKWUDI018,4668.0396
FDF58_CHUKWUDI010,387.46408
FDR32_CHUKWUDI027,15291.203
NCP14_CHUKWUDI018,3904.024
FDX49_CHUKWUDI017,8288.532
NCK42_CHUKWUDI017,7885.753
FDU57_CHUKWUDI045,5740.6533
FDK28_CHUKWUDI017,8959.961
FDK27_CHUKWUDI017,4798.2188
DRH13_CHUKWUDI046,4003.2322
DRL23_CHUKWUDI049,4217.314
DRZ11_CHUKWUDI018,4473.0728
FDP46_CHUKWUDI013,3230.0898
NCN43_CHUKWUDI049,4982.6685
FDJ12_CHUKWUDI017,8590.613
FDD21_CHUKWUDI049,4501.704
DRI51_CHUKWUDI027,9723.14
FDK02_CHUKWUDI017,4830.7856
NCZ41_CHUKWUDI013,5020.0444
FDB37_CHUKWUDI035,9460.557
DRE03_CHUKWUDI010,319.93283
NCC06_CHUKWUDI049,5077.139
FDN21_CHUKWUDI049,6114.8037
FDC04_CHUKWUDI027,15204.497
FDY22_CHUKWUDI018,5379.938
NCG43_CHUKWUDI010,506.80026
DRZ11_CHUKWUDI049,4772.4854
FDR22_CHUKWUDI010,667.3638
NCF43_CHUKWUDI045,4985.3267
FDG57_CHUKWUDI013,1923.5906
FDH38_CHUKWUDI017,4700.725
FDE22_CHUKWUDI045,6025.789
FDR31_CHUKWUDI019,768.6795
FDT34_CHUKWUDI049,4003.2322
FDT51_CHUKWUDI010,387.90005
FDB36_CHUKWUDI045,4900.509
FDJ15_CHUKWUDI027,11111.116
FDZ16_CHUKWUDI027,13387.759
FDC38_CHUKWUDI045,5250.7944
NCW29_CHUKWUDI019,731.7811
FDC26_CHUKWUDI010,669.3833
FDG45_CHUKWUDI017,7989.456
NCL55_CHUKWUDI045,10125.334
FDF56_CHUKWUDI035,7472.024
FDA34_CHUKWUDI027,10246.436
NCV41_CHUKWUDI018,3803.1619
FDM39_CHUKWUDI027,9147.66
FDV01_CHUKWUDI045,6114.8037
NCA42_CHUKWUDI045,5967.489
NCG43_CHUKWUDI046,3670.255
FDT57_CHUKWUDI027,14187.62
NCQ38_CHUKWUDI013,4123.169
FDS11_CHUKWUDI017,7682.366
FDM58_CHUKWUDI049,4280.839
DRH37_CHUKWUDI035,6432.9995
FDA33_CHUKWUDI049,5714.92
NCT42_CHUKWUDI046,5714.92
FDI52_CHUKWUDI018,4405.298
DRG03_CHUKWUDI010,892.8703
FDS44_CHUKWUDI027,15095.379
FDU40_CHUKWUDI018,6327.613
NCZ18_CHUKWUDI019,1116.8259
FDJ58_CHUKWUDI018,6433.4707
FDK25_CHUKWUDI049,6204.407
NCM31_CHUKWUDI045,5215.0996
FDU23_CHUKWUDI013,6514.3213
FDP25_CHUKWUDI017,8590.091
NCY41_CHUKWUDI010,331.9832
FDS10_CHUKWUDI017,7386.524
FDO57_CHUKWUDI045,6114.8037
FDH19_CHUKWUDI018,6230.167
FDV02_CHUKWUDI049,6990.876
NCL30_CHUKWUDI035,5054.0034
FDV35_CHUKWUDI018,5439.3794
FDU26_CHUKWUDI018,4213.104
FDT37_CHUKWUDI019,1568.4991
FDZ48_CHUKWUDI019,613.9745
FDE33_CHUKWUDI013,2169.9731
NCH07_CHUKWUDI045,6351.0503
FDA50_CHUKWUDI013,3641.7864
FDP26_CHUKWUDI013,3797.9185
FDT28_CHUKWUDI035,6098.4814
FDX07_CHUKWUDI035,7432.5684
FDQ15_CHUKWUDI010,474.2727
FDR28_CHUKWUDI018,5483.433
FDB59_CHUKWUDI049,7508.085
FDB38_CHUKWUDI018,5304.2812
DRG48_CHUKWUDI045,5714.92
DRD27_CHUKWUDI049,3649.251
FDW49_CHUKWUDI045,6911.4956
FDS56_CHUKWUDI017,9006.005
NCS05_CHUKWUDI013,4930.696
NCN07_CHUKWUDI049,5111.098
FDL32_CHUKWUDI019,638.6508
FDA45_CHUKWUDI018,6286.9233
DRJ49_CHUKWUDI035,4852.7197
FDI45_CHUKWUDI046,6847.6694
DRF13_CHUKWUDI045,5807.695
FDS32_CHUKWUDI035,5870.3
NCW53_CHUKWUDI049,7441.8857
NCZ18_CHUKWUDI035,9635.619
FDL38_CHUKWUDI013,3126.5913
FDO21_CHUKWUDI035,9462.642
FDL20_CHUKWUDI046,4541.9507
FDP20_CHUKWUDI013,5054.0034
FDD09_CHUKWUDI045,7407.502
FDB40_CHUKWUDI018,5302.8555
FDX09_CHUKWUDI019,1330.504
FDL09_CHUKWUDI035,6336.449
FDB40_CHUKWUDI027,8413.506
FDW50_CHUKWUDI018,5747.734
NCT06_CHUKWUDI019,1068.6783
NCM55_CHUKWUDI049,7441.8857
FDD26_CHUKWUDI046,7300.357
FDB56_CHUKWUDI035,7427.657
NCC07_CHUKWUDI049,4217.314
NCP54_CHUKWUDI049,4886.478
FDX22_CHUKWUDI045,8149.3213
FDO52_CHUKWUDI018,6081.4795
NCH43_CHUKWUDI045,8278.586
FDP27_CHUKWUDI018,6950.954
NCT17_CHUKWUDI017,7407.502
FDV39_CHUKWUDI018,6655.1147
NCO53_CHUKWUDI049,7441.8857
FDV46_CHUKWUDI046,5279.3936
FDQ25_CHUKWUDI010,1551.7053
NCW53_CHUKWUDI027,13492.624
FDX43_CHUKWUDI045,6189.1343
FDR48_CHUKWUDI017,5773.22
FDE17_CHUKWUDI049,5862.235
FDP34_CHUKWUDI018,5675.626
FDD33_CHUKWUDI045,9416.598
FDM28_CHUKWUDI046,7011.535
FDC22_CHUKWUDI046,7560.145
FDL51_CHUKWUDI045,8636.135
NCG42_CHUKWUDI049,5111.098
FDY31_CHUKWUDI017,5714.92
FDZ38_CHUKWUDI046,6917.913
FDK22_CHUKWUDI027,14164.627
FDI45_CHUKWUDI018,6289.1035
FDX27_CHUKWUDI049,3539.7969
DRE49_CHUKWUDI010,1052.2965
FDN60_CHUKWUDI017,6351.0503
FDR16_CHUKWUDI018,7528.4604
DRJ35_CHUKWUDI013,1944.5514
FDG53_CHUKWUDI017,5017.8936
FDY24_CHUKWUDI013,1873.9791
NCP43_CHUKWUDI019,1311.813
FDQ40_CHUKWUDI046,6821.7803
FDA51_CHUKWUDI013,4419.3228
FDK43_CHUKWUDI013,4864.17
FDL21_CHUKWUDI013,1846.6958
FDB53_CHUKWUDI027,8786.109
FDG05_CHUKWUDI027,8907.655
FDX48_CHUKWUDI010,915.3672
FDE35_CHUKWUDI010,427.12054
FDU04_CHUKWUDI049,4772.4854
FDY39_CHUKWUDI018,6399.093
DRM35_CHUKWUDI027,10520.25
FDW34_CHUKWUDI035,9416.598
FDK02_CHUKWUDI018,4419.8706
FDW01_CHUKWUDI019,948.2639
NCC18_CHUKWUDI010,1077.6858
FDS43_CHUKWUDI027,12275.403
FDZ45_CHUKWUDI018,6558.3506
DRD37_CHUKWUDI010,266.2545
FDJ02_CHUKWUDI035,5958.785
FDE24_CHUKWUDI035,5348.8467
FDC26_CHUKWUDI018,4053.5098
FDT14_CHUKWUDI013,4715.8374
FDL33_CHUKWUDI035,7290.308
NCD18_CHUKWUDI035,9435.076
FDF20_CHUKWUDI045,7571.573
DRJ01_CHUKWUDI010,795.4978
DRF03_CHUKWUDI013,1944.1898
FDX47_CHUKWUDI019,920.2172
FDS32_CHUKWUDI045,5279.3936
FDG58_CHUKWUDI017,5773.22
FDI22_CHUKWUDI019,1419.8826
FDQ23_CHUKWUDI013,3810.8984
FDI44_CHUKWUDI013,2137.4055
FDA37_CHUKWUDI018,4280.88
FDY15_CHUKWUDI045,6154.2593
FDK33_CHUKWUDI045,8590.091
NCO17_CHUKWUDI046,4798.2188
DRJ37_CHUKWUDI027,8910.321
FDP45_CHUKWUDI017,10189.856
DRB24_CHUKWUDI035,6025.789
FDR08_CHUKWUDI049,4332.669
FDG60_CHUKWUDI035,9414.513
FDS12_CHUKWUDI018,4539.0234
FDT01_CHUKWUDI049,8411.866
FDU46_CHUKWUDI010,408.04742
FDX19_CHUKWUDI035,9435.076
FDX35_CHUKWUDI019,954.6007
FDS13_CHUKWUDI017,8959.961
FDW57_CHUKWUDI045,6957.0913
DRF23_CHUKWUDI027,10651.325
FDP48_CHUKWUDI046,7599.778
FDH35_CHUKWUDI010,964.37836
FDK38_CHUKWUDI018,5289.149
FDZ01_CHUKWUDI046,3952.0593
NCO26_CHUKWUDI013,4462.996
FDF52_CHUKWUDI019,1343.9031
FDI57_CHUKWUDI027,13121.922
FDK25_CHUKWUDI035,6267.971
FDV38_CHUKWUDI010,456.944
FDX33_CHUKWUDI017,6025.789
FDD38_CHUKWUDI046,4107.2695
FDY19_CHUKWUDI049,4715.788
FDS20_CHUKWUDI017,7381.613
FDR21_CHUKWUDI027,11062.228
FDR44_CHUKWUDI035,4852.7197
FDQ57_CHUKWUDI019,911.2466
FDF47_CHUKWUDI017,9414.513
NCL55_CHUKWUDI035,10125.334
FDS33_CHUKWUDI013,2979.6624
FDR44_CHUKWUDI010,697.1946
FDK20_CHUKWUDI049,4830.7856
DRA12_CHUKWUDI017,5023.5854
NCV54_CHUKWUDI046,4901.029
NCJ42_CHUKWUDI046,4166.1416
FDG35_CHUKWUDI018,6287.9385
FDB45_CHUKWUDI018,3744.8013
DRK11_CHUKWUDI019,948.45245
FDV51_CHUKWUDI013,6381.902
NCG54_CHUKWUDI027,10858.061
FDQ33_CHUKWUDI035,6098.4814
FDJ44_CHUKWUDI045,6982.9805
NCP05_CHUKWUDI017,5919.3296
FDZ52_CHUKWUDI018,4204.1885
NCA18_CHUKWUDI010,681.29724
FDO40_CHUKWUDI017,5958.785
DRK59_CHUKWUDI027,12166.9375
FDL39_CHUKWUDI018,6269.6226
NCI42_CHUKWUDI027,14583.641
FDO12_CHUKWUDI035,7382.8823
FDO57_CHUKWUDI018,5431.859
FDQ32_CHUKWUDI049,4954.0933
FDE08_CHUKWUDI027,9115.214
NCL54_CHUKWUDI045,6982.9805
FDD23_CHUKWUDI049,7443.5635
NCS29_CHUKWUDI017,10125.334
FDV39_CHUKWUDI035,7364.405
FDV57_CHUKWUDI027,12670.83
FDF56_CHUKWUDI045,7472.024
FDS43_CHUKWUDI017,7407.502
NCT54_CHUKWUDI049,3594.1072
FDX15_CHUKWUDI027,9061.405
FDR47_CHUKWUDI018,6655.223
FDA07_CHUKWUDI049,4838.4365
NCP06_CHUKWUDI049,5919.3296
FDJ10_CHUKWUDI049,5007.3823
FDC52_CHUKWUDI045,5843.4634
DRH03_CHUKWUDI010,516.8653
FDE46_CHUKWUDI046,5919.3296
FDF10_CHUKWUDI018,5408.077
NCL31_CHUKWUDI046,6004.901
DRK13_CHUKWUDI049,7489.6074
FDA15_CHUKWUDI045,9827.34
FDU36_CHUKWUDI046,3569.825
FDH44_CHUKWUDI010,879.1713
FDN34_CHUKWUDI035,6572.696
FDW55_CHUKWUDI027,14245.935
FDO28_CHUKWUDI019,691.5709
FDS55_CHUKWUDI049,5714.92
NCC18_CHUKWUDI035,6796.4194
NCM06_CHUKWUDI017,5967.489
FDE16_CHUKWUDI017,8544.569
FDP24_CHUKWUDI049,4954.0933
FDS48_CHUKWUDI013,6098.4814
FDG32_CHUKWUDI045,8382.012
