ID,Prediction
1578_2014-01-01,2.0305919e-05
1579_2014-01-01,3.3172822e-05
1580_2014-01-01,6.168847e-05
1581_2014-01-01,5.634712e-05
1582_2014-01-01,8.295992e-05
1583_2014-01-01,6.8491354e-05
1584_2014-01-01,7.175125e-05
1585_2014-01-01,5.3894295e-05
1586_2014-01-01,4.9348142e-05
1587_2014-01-01,4.4988657e-05
1588_2014-01-01,5.6539917e-05
1589_2014-01-01,5.0406645e-05
1590_2014-01-01,5.5759716e-05
1591_2014-01-01,4.7373447e-05
1592_2014-01-01,1.6128164e-05
1593_2014-01-01,1.3205118e-05
1594_2014-01-01,2.1278045e-05
1595_2014-01-01,2.7978773e-05
1596_2014-01-01,2.9917332e-05
1597_2014-01-01,2.2967599e-05
1598_2014-01-01,1.4938894e-05
1599_2014-01-01,1.3780481e-05
1600_2014-01-01,0.00011603978
1601_2014-01-01,1.1472432e-05
1602_2014-01-01,7.286297e-06
1603_2014-01-01,7.591621e-06
1604_2014-01-01,7.1308e-06
1605_2014-01-01,7.9160545e-06
1606_2014-01-01,6.346378e-06
1607_2014-01-01,7.130522e-06
1608_2014-01-01,1.06328325e-05
1609_2014-01-01,6.5386907e-06
1610_2014-01-01,6.3161106e-06
1611_2014-01-01,4.8554493e-06
1612_2014-01-01,4.737016e-06
1613_2014-01-01,4.7281874e-06
1614_2014-01-01,5.6968465e-06
1615_2014-01-01,6.125038e-06
1616_2014-01-01,9.07805e-06
1617_2014-01-01,1.0916344e-05
1618_2014-01-01,1.0203036e-05
1619_2014-01-01,7.1498944e-06
1620_2014-01-01,5.176989e-06
1621_2014-01-01,4.0201066e-06
1622_2014-01-01,4.603642e-06
1623_2014-01-01,5.581202e-06
1624_2014-01-01,6.6047473e-06
1625_2014-01-01,8.182186e-06
1626_2014-01-01,8.284993e-06
1627_2014-01-01,8.0805485e-06
1628_2014-01-01,8.079284e-06
1629_2014-01-01,7.2373136e-06
1630_2014-01-01,6.7126025e-06
1631_2014-01-01,7.681276e-06
1632_2014-01-01,8.224393e-06
1633_2014-01-01,9.354879e-06
1634_2014-01-01,1.716022e-05
1635_2014-01-01,2.758576e-05
1636_2014-01-01,5.2950563e-05
1637_2014-01-01,7.4235424e-05
1638_2014-01-01,5.7982463e-05
1639_2014-01-01,8.2546896e-05
1640_2014-01-01,9.3680486e-05
1641_2014-01-01,4.730898e-05
1642_2014-01-01,3.389702e-05
1643_2014-01-01,3.2732187e-05
1644_2014-01-01,3.883211e-05
1645_2014-01-01,6.122134e-05
1646_2014-01-01,5.7866964e-05
1647_2014-01-01,4.4225155e-05
1648_2014-01-01,3.0616324e-05
1649_2014-01-01,1.0450143e-05
1650_2014-01-01,9.783231e-06
1651_2014-01-01,9.177335e-06
1652_2014-01-01,1.7542832e-05
1653_2014-01-01,2.9661458e-05
1654_2014-01-01,1.7934555e-05
1655_2014-01-01,1.3801589e-05
1656_2014-01-01,1.1334948e-05
1657_2014-01-01,5.0163333e-05
1658_2014-01-01,1.04216e-05
1659_2014-01-01,1.0034475e-05
1660_2014-01-01,7.5580656e-06
1661_2014-01-01,7.241912e-06
1662_2014-01-01,8.19626e-06
1663_2014-01-01,6.2899744e-06
1664_2014-01-01,6.1828277e-06
1665_2014-01-01,5.851084e-06
1666_2014-01-01,6.9292028e-06
1667_2014-01-01,6.5257586e-06
1668_2014-01-01,4.5737365e-06
1669_2014-01-01,4.406312e-06
1670_2014-01-01,4.753756e-06
1671_2014-01-01,4.084703e-06
1672_2014-01-01,4.885837e-06
1673_2014-01-01,4.5874353e-06
1674_2014-01-01,5.8246005e-06
1675_2014-01-01,6.4299315e-06
1676_2014-01-01,8.405917e-06
1677_2014-01-01,7.352932e-06
1678_2014-01-01,4.7384074e-06
1679_2014-01-01,4.5236334e-06
1680_2014-01-01,4.6826094e-06
1681_2014-01-01,5.255812e-06
1682_2014-01-01,6.7389647e-06
1683_2014-01-01,7.1915406e-06
1684_2014-01-01,7.266361e-06
1685_2014-01-01,7.714142e-06
1686_2014-01-01,7.1218024e-06
1687_2014-01-01,7.3426727e-06
1688_2014-01-01,6.939559e-06
1689_2014-01-01,8.545132e-06
1690_2014-01-01,9.775704e-06
1691_2014-01-01,1.1596931e-05
1692_2014-01-01,1.613481e-05
1693_2014-01-01,1.8733856e-05
1694_2014-01-01,4.086725e-05
1695_2014-01-01,5.7557496e-05
1696_2014-01-01,6.1787796e-05
1697_2014-01-01,7.26102e-05
1698_2014-01-01,7.6363525e-05
1699_2014-01-01,4.2388256e-05
1700_2014-01-01,3.2775573e-05
1701_2014-01-01,3.0977208e-05
1702_2014-01-01,3.794758e-05
1703_2014-01-01,4.969567e-05
1704_2014-01-01,3.6145033e-05
1705_2014-01-01,2.8314673e-05
1706_2014-01-01,2.4260462e-05
1707_2014-01-01,1.5556576e-05
1708_2014-01-01,1.5497642e-05
1709_2014-01-01,1.9004618e-05
1710_2014-01-01,2.0696914e-05
1711_2014-01-01,2.1070746e-05
1712_2014-01-01,1.50710575e-05
1713_2014-01-01,7.168171e-06
1714_2014-01-01,1.2620695e-05
1715_2014-01-01,3.9166793e-05
1716_2014-01-01,8.157114e-06
1717_2014-01-01,8.048654e-06
1718_2014-01-01,9.227121e-06
1719_2014-01-01,8.427701e-06
1720_2014-01-01,9.618605e-06
1721_2014-01-01,9.935321e-06
1722_2014-01-01,1.13938295e-05
1723_2014-01-01,1.0049683e-05
1724_2014-01-01,8.34463e-06
1725_2014-01-01,7.070877e-06
1726_2014-01-01,5.7895286e-06
1727_2014-01-01,4.9885957e-06
1728_2014-01-01,4.765176e-06
1729_2014-01-01,5.443581e-06
1730_2014-01-01,5.084246e-06
1731_2014-01-01,4.2080715e-06
1732_2014-01-01,4.488486e-06
1733_2014-01-01,4.714086e-06
1734_2014-01-01,5.1405973e-06
1735_2014-01-01,8.16869e-06
1736_2014-01-01,7.195677e-06
1737_2014-01-01,4.889403e-06
1738_2014-01-01,4.9535993e-06
1739_2014-01-01,5.114592e-06
1740_2014-01-01,5.1055035e-06
1741_2014-01-01,4.3984824e-06
1742_2014-01-01,5.0873746e-06
1743_2014-01-01,6.107388e-06
1744_2014-01-01,6.304532e-06
1745_2014-01-01,6.114789e-06
1746_2014-01-01,6.5782638e-06
1747_2014-01-01,6.108594e-06
1748_2014-01-01,6.4547526e-06
1749_2014-01-01,8.444387e-06
1750_2014-01-01,1.4455562e-05
1751_2014-01-01,1.8035318e-05
1752_2014-01-01,2.7695733e-05
1753_2014-01-01,4.507016e-05
1754_2014-01-01,5.619579e-05
1755_2014-01-01,6.319219e-05
1756_2014-01-01,7.241603e-05
1757_2014-01-01,6.3373955e-05
1758_2014-01-01,3.3310913e-05
1759_2014-01-01,2.6347714e-05
1760_2014-01-01,3.581844e-05
1761_2014-01-01,4.0478797e-05
1762_2014-01-01,3.8945145e-05
1763_2014-01-01,2.8928453e-05
1764_2014-01-01,2.7398357e-05
1765_2014-01-01,2.39249e-05
1766_2014-01-01,2.8696933e-05
1767_2014-01-01,2.4870513e-05
1768_2014-01-01,2.5661779e-05
1769_2014-01-01,1.7287502e-05
1770_2014-01-01,1.3839418e-05
1771_2014-01-01,1.1211956e-05
1772_2014-01-01,8.056863e-06
1773_2014-01-01,5.2985466e-05
1774_2014-01-01,9.624689e-06
1775_2014-01-01,8.456443e-06
1776_2014-01-01,9.284071e-06
1777_2014-01-01,1.2978196e-05
1778_2014-01-01,1.0453931e-05
1779_2014-01-01,1.0940199e-05
1780_2014-01-01,1.3781258e-05
1781_2014-01-01,1.41449245e-05
1782_2014-01-01,5.8569126e-06
1783_2014-01-01,5.9237423e-06
1784_2014-01-01,5.523012e-06
1785_2014-01-01,4.9866453e-06
1786_2014-01-01,4.697186e-06
1787_2014-01-01,4.4206313e-06
1788_2014-01-01,4.580677e-06
1789_2014-01-01,4.2100905e-06
1790_2014-01-01,3.8699395e-06
1791_2014-01-01,4.7914095e-06
1792_2014-01-01,4.29776e-06
1793_2014-01-01,5.445305e-06
1794_2014-01-01,5.7301445e-06
1795_2014-01-01,4.6067603e-06
1796_2014-01-01,4.9812697e-06
1797_2014-01-01,5.336191e-06
1798_2014-01-01,4.7250055e-06
1799_2014-01-01,4.54094e-06
1800_2014-01-01,5.8527976e-06
1801_2014-01-01,4.204421e-06
1802_2014-01-01,4.39129e-06
1803_2014-01-01,4.961334e-06
1804_2014-01-01,5.302173e-06
1805_2014-01-01,5.087127e-06
1806_2014-01-01,5.8878377e-06
1807_2014-01-01,7.240897e-06
1808_2014-01-01,1.4112372e-05
1809_2014-01-01,2.7766528e-05
1810_2014-01-01,4.4207063e-05
1811_2014-01-01,4.7248293e-05
1812_2014-01-01,4.9282255e-05
1813_2014-01-01,5.6003682e-05
1814_2014-01-01,5.9617385e-05
1815_2014-01-01,5.3091382e-05
1816_2014-01-01,3.1201584e-05
1817_2014-01-01,3.105038e-05
1818_2014-01-01,3.0456042e-05
1819_2014-01-01,3.3507426e-05
1820_2014-01-01,3.4762244e-05
1821_2014-01-01,3.024764e-05
1822_2014-01-01,3.2132983e-05
1823_2014-01-01,2.6290463e-05
1824_2014-01-01,2.3721319e-05
1825_2014-01-01,2.5785612e-05
1826_2014-01-01,3.1251195e-05
1827_2014-01-01,1.9143608e-05
1828_2014-01-01,1.5301923e-05
1829_2014-01-01,1.1566105e-05
1830_2014-01-01,8.095643e-06
1831_2014-01-01,9.152322e-06
1832_2014-01-01,8.57102e-06
1833_2014-01-01,1.0244054e-05
1834_2014-01-01,9.256771e-06
1835_2014-01-01,1.5784533e-05
1836_2014-01-01,1.9845267e-05
1837_2014-01-01,2.4062512e-05
1838_2014-01-01,1.41870605e-05
1839_2014-01-01,5.9872104e-06
1840_2014-01-01,7.597625e-06
1841_2014-01-01,6.1933383e-06
1842_2014-01-01,4.9877585e-06
1843_2014-01-01,4.4461344e-06
1844_2014-01-01,4.590306e-06
1845_2014-01-01,4.4325147e-06
1846_2014-01-01,4.7052918e-06
1847_2014-01-01,4.171197e-06
1848_2014-01-01,3.9243346e-06
1849_2014-01-01,4.442197e-06
1850_2014-01-01,5.9916947e-06
1851_2014-01-01,6.73937e-06
1852_2014-01-01,5.2741084e-06
1853_2014-01-01,5.4807374e-06
1854_2014-01-01,5.8664887e-06
1855_2014-01-01,4.9268483e-06
1856_2014-01-01,4.4864873e-06
1857_2014-01-01,5.0374356e-06
1858_2014-01-01,5.3595954e-06
1859_2014-01-01,5.1990005e-06
1860_2014-01-01,5.796583e-06
1861_2014-01-01,5.9458557e-06
1862_2014-01-01,5.9275794e-06
1863_2014-01-01,8.4906005e-06
1864_2014-01-01,7.885525e-06
1865_2014-01-01,1.35048895e-05
1866_2014-01-01,3.3391058e-05
1867_2014-01-01,5.0316645e-05
1868_2014-01-01,5.8222653e-05
1869_2014-01-01,5.469255e-05
1870_2014-01-01,4.4919852e-05
1871_2014-01-01,5.3485976e-05
1872_2014-01-01,5.7098223e-05
1873_2014-01-01,3.5651254e-05
1874_2014-01-01,4.1510157e-05
1875_2014-01-01,2.7807097e-05
1876_2014-01-01,2.9142551e-05
1877_2014-01-01,2.9969415e-05
1878_2014-01-01,2.929058e-05
1879_2014-01-01,2.5864001e-05
1880_2014-01-01,1.5834257e-05
1881_2014-01-01,2.0783802e-05
1882_2014-01-01,2.1972299e-05
1883_2014-01-01,3.1743406e-05
1884_2014-01-01,2.1633368e-05
1885_2014-01-01,2.6444555e-05
1886_2014-01-01,2.380528e-05
1887_2014-01-01,3.3869746e-05
1888_2014-01-01,9.778333e-06
1889_2014-01-01,8.959924e-06
1890_2014-01-01,1.2959324e-05
1891_2014-01-01,1.0654157e-05
1892_2014-01-01,1.0413125e-05
1893_2014-01-01,1.4912717e-05
1894_2014-01-01,1.3966488e-05
1895_2014-01-01,9.219574e-06
1896_2014-01-01,6.8437553e-06
1897_2014-01-01,5.7603943e-06
1898_2014-01-01,5.7768266e-06
1899_2014-01-01,6.0283824e-06
1900_2014-01-01,4.557696e-06
1901_2014-01-01,5.1710426e-06
1902_2014-01-01,5.177236e-06
1903_2014-01-01,5.0248264e-06
1904_2014-01-01,4.697607e-06
1905_2014-01-01,5.5552773e-06
1906_2014-01-01,6.743851e-06
1907_2014-01-01,9.127349e-06
1908_2014-01-01,1.0735445e-05
1909_2014-01-01,7.645057e-06
1910_2014-01-01,6.038187e-06
1911_2014-01-01,5.397187e-06
1912_2014-01-01,5.90652e-06
1913_2014-01-01,5.8524124e-06
1914_2014-01-01,6.790141e-06
1915_2014-01-01,6.0271404e-06
1916_2014-01-01,5.780552e-06
1917_2014-01-01,6.0889643e-06
1918_2014-01-01,5.96722e-06
1919_2014-01-01,1.0905677e-05
1920_2014-01-01,1.4988484e-05
1921_2014-01-01,2.1685091e-05
1922_2014-01-01,3.95851e-05
1923_2014-01-01,5.86579e-05
1924_2014-01-01,6.780471e-05
1925_2014-01-01,8.201601e-05
1926_2014-01-01,8.913727e-05
1927_2014-01-01,7.409885e-05
1928_2014-01-01,6.8224996e-05
1929_2014-01-01,6.2179926e-05
1930_2014-01-01,4.6316094e-05
1931_2014-01-01,4.499153e-05
1932_2014-01-01,5.1282586e-05
1933_2014-01-01,3.1273255e-05
1934_2014-01-01,3.2267853e-05
1935_2014-01-01,1.7082728e-05
1936_2014-01-01,1.4123708e-05
1937_2014-01-01,1.2434468e-05
1938_2014-01-01,1.3245933e-05
1939_2014-01-01,1.7176479e-05
1940_2014-01-01,2.3503613e-05
1941_2014-01-01,2.0395699e-05
1942_2014-01-01,3.1403528e-05
1943_2014-01-01,2.4974852e-05
1944_2014-01-01,1.9473091e-05
1945_2014-01-01,7.8696066e-05
1946_2014-01-01,1.45098975e-05
1947_2014-01-01,1.2361058e-05
1948_2014-01-01,1.1815366e-05
1949_2014-01-01,1.3419194e-05
1950_2014-01-01,1.5670275e-05
1951_2014-01-01,1.3410994e-05
1952_2014-01-01,1.1815714e-05
1953_2014-01-01,7.736856e-06
1954_2014-01-01,6.073896e-06
1955_2014-01-01,6.7823034e-06
1956_2014-01-01,5.873273e-06
1957_2014-01-01,5.6906297e-06
1958_2014-01-01,5.4234656e-06
1959_2014-01-01,5.1710426e-06
1960_2014-01-01,5.1710426e-06
1961_2014-01-01,4.6935093e-06
1962_2014-01-01,4.6957707e-06
1963_2014-01-01,5.7374496e-06
1964_2014-01-01,6.89415e-06
1965_2014-01-01,8.209371e-06
1966_2014-01-01,8.20257e-06
1967_2014-01-01,6.700578e-06
1968_2014-01-01,5.913199e-06
1969_2014-01-01,5.556003e-06
1970_2014-01-01,4.318063e-06
1971_2014-01-01,4.9605724e-06
1972_2014-01-01,4.6410546e-06
1973_2014-01-01,5.0701897e-06
1974_2014-01-01,4.890298e-06
1975_2014-01-01,5.577531e-06
1976_2014-01-01,5.9547874e-06
1977_2014-01-01,1.09784e-05
1978_2014-01-01,1.6122167e-05
1979_2014-01-01,3.4830537e-05
1980_2014-01-01,6.640032e-05
1981_2014-01-01,9.942427e-05
1982_2014-01-01,9.1883245e-05
1983_2014-01-01,7.198873e-05
1984_2014-01-01,7.011232e-05
1985_2014-01-01,0.00016857205
1986_2014-01-01,0.00012572498
1987_2014-01-01,7.288491e-05
1988_2014-01-01,5.066916e-05
1989_2014-01-01,5.9642454e-05
1990_2014-01-01,3.574821e-05
1991_2014-01-01,1.8101124e-05
1992_2014-01-01,2.210401e-05
1993_2014-01-01,1.682161e-05
1994_2014-01-01,9.716359e-06
1995_2014-01-01,1.333796e-05
1996_2014-01-01,1.6297434e-05
1997_2014-01-01,1.12024345e-05
1998_2014-01-01,9.3071285e-06
1999_2014-01-01,1.824335e-05
2000_2014-01-01,2.1081842e-05
2001_2014-01-01,1.3761282e-05
2002_2014-01-01,1.1341587e-05
2003_2014-01-01,4.2749303e-05
2004_2014-01-01,0.00066213805
2005_2014-01-01,1.5904645e-05
2006_2014-01-01,1.2277386e-05
2007_2014-01-01,1.35625305e-05
2008_2014-01-01,1.3175658e-05
2009_2014-01-01,1.8176335e-05
2010_2014-01-01,1.5092876e-05
2011_2014-01-01,1.538687e-05
2012_2014-01-01,1.6584654e-05
2013_2014-01-01,8.906593e-06
2014_2014-01-01,8.165724e-06
2015_2014-01-01,6.2824092e-06
2016_2014-01-01,5.597977e-06
2017_2014-01-01,6.096029e-06
2018_2014-01-01,6.295874e-06
2019_2014-01-01,6.4772103e-06
2020_2014-01-01,5.8146493e-06
2021_2014-01-01,6.2528393e-06
2022_2014-01-01,5.8593205e-06
2023_2014-01-01,6.3811776e-06
2024_2014-01-01,8.637478e-06
2025_2014-01-01,1.0544042e-05
2026_2014-01-01,9.230386e-06
2027_2014-01-01,6.8788345e-06
2028_2014-01-01,6.437509e-06
2029_2014-01-01,6.0587504e-06
2030_2014-01-01,7.508323e-06
2031_2014-01-01,7.994638e-06
2032_2014-01-01,6.7000674e-06
2033_2014-01-01,6.1839132e-06
2034_2014-01-01,6.596287e-06
2035_2014-01-01,7.774496e-06
2036_2014-01-01,1.0757326e-05
2037_2014-01-01,2.9611516e-05
2038_2014-01-01,5.8000933e-05
2039_2014-01-01,9.433353e-05
2040_2014-01-01,0.00013979115
2041_2014-01-01,0.00012116535
2042_2014-01-01,0.00017095932
2043_2014-01-01,0.0001425059
2044_2014-01-01,0.0001987021
2045_2014-01-01,0.00015225906
2046_2014-01-01,0.00018062568
2047_2014-01-01,5.712104e-05
2048_2014-01-01,7.334893e-05
2049_2014-01-01,4.7612626e-05
2050_2014-01-01,3.2597243e-05
2051_2014-01-01,2.4106565e-05
2052_2014-01-01,1.6988646e-05
2053_2014-01-01,2.148798e-05
2054_2014-01-01,1.9944762e-05
2055_2014-01-01,2.0963975e-05
2056_2014-01-01,1.2589429e-05
2057_2014-01-01,1.4323004e-05
2058_2014-01-01,5.909291e-05
2059_2014-01-01,1.9282787e-05
2060_2014-01-01,1.554833e-05
2061_2014-01-01,1.0655336e-05
2062_2014-01-01,3.407554e-05
2063_2014-01-01,0.00020929138
2064_2014-01-01,3.3834494e-05
2065_2014-01-01,1.461851e-05
2066_2014-01-01,1.4113758e-05
2067_2014-01-01,1.2425708e-05
2068_2014-01-01,1.7760962e-05
2069_2014-01-01,1.9668201e-05
2070_2014-01-01,1.8529629e-05
2071_2014-01-01,1.2842665e-05
2072_2014-01-01,1.0729325e-05
2073_2014-01-01,1.0346881e-05
2074_2014-01-01,1.0319693e-05
2075_2014-01-01,8.130142e-06
2076_2014-01-01,7.114607e-06
2077_2014-01-01,6.956104e-06
2078_2014-01-01,6.5527493e-06
2079_2014-01-01,6.311727e-06
2080_2014-01-01,6.781909e-06
2081_2014-01-01,7.0883293e-06
2082_2014-01-01,6.818199e-06
2083_2014-01-01,7.850228e-06
2084_2014-01-01,1.3393675e-05
2085_2014-01-01,9.82614e-06
2086_2014-01-01,6.737949e-06
2087_2014-01-01,7.1605186e-06
2088_2014-01-01,7.720317e-06
2089_2014-01-01,8.979822e-06
2090_2014-01-01,9.085404e-06
2091_2014-01-01,8.9399855e-06
2092_2014-01-01,9.830619e-06
2093_2014-01-01,1.003864e-05
2094_2014-01-01,1.003864e-05
2095_2014-01-01,1.60887e-05
2096_2014-01-01,5.889365e-05
2097_2014-01-01,9.770134e-05
2098_2014-01-01,0.0001911105
2099_2014-01-01,0.00024613237
2100_2014-01-01,0.00019258451
2101_2014-01-01,0.00026354622
2102_2014-01-01,0.0002571942
2103_2014-01-01,0.00021919342
2104_2014-01-01,0.00017988712
2105_2014-01-01,0.00014262483
2106_2014-01-01,6.7912966e-05
2107_2014-01-01,7.061738e-05
2108_2014-01-01,4.4957524e-05
2109_2014-01-01,3.6325207e-05
2110_2014-01-01,3.2766166e-05
2111_2014-01-01,3.8368595e-05
2112_2014-01-01,3.2713342e-05
2113_2014-01-01,2.806501e-05
2114_2014-01-01,2.1202814e-05
2115_2014-01-01,2.2479557e-05
2116_2014-01-01,3.171188e-05
2117_2014-01-01,3.341352e-05
2118_2014-01-01,1.6970058e-05
2119_2014-01-01,2.3921206e-05
2120_2014-01-01,1.0205848e-05
2121_2014-01-01,1.8447483e-05
2122_2014-01-01,0.00010376493
2123_2014-01-01,2.569883e-05
2124_2014-01-01,4.1611576e-05
2125_2014-01-01,2.0198207e-05
2126_2014-01-01,1.8487672e-05
2127_2014-01-01,1.4578986e-05
2128_2014-01-01,1.829417e-05
2129_2014-01-01,1.7815144e-05
2130_2014-01-01,1.6913218e-05
2131_2014-01-01,1.3068427e-05
2132_2014-01-01,1.3223492e-05
2133_2014-01-01,1.1016807e-05
2134_2014-01-01,8.124368e-06
2135_2014-01-01,7.187043e-06
2136_2014-01-01,7.926268e-06
2137_2014-01-01,8.332265e-06
2138_2014-01-01,7.579858e-06
2139_2014-01-01,7.452764e-06
2140_2014-01-01,7.872773e-06
2141_2014-01-01,8.374982e-06
2142_2014-01-01,7.79153e-06
2143_2014-01-01,1.23085465e-05
2144_2014-01-01,1.3696499e-05
2145_2014-01-01,1.31140705e-05
2146_2014-01-01,1.0345885e-05
2147_2014-01-01,1.1274026e-05
2148_2014-01-01,1.07212245e-05
2149_2014-01-01,8.963702e-06
2150_2014-01-01,1.4471562e-05
2151_2014-01-01,1.2328823e-05
2152_2014-01-01,1.5583199e-05
2153_2014-01-01,1.7168733e-05
2154_2014-01-01,1.7168733e-05
2155_2014-01-01,2.8216231e-05
2156_2014-01-01,6.065979e-05
2157_2014-01-01,5.6661418e-05
2158_2014-01-01,9.512901e-05
2159_2014-01-01,0.00024915888
2160_2014-01-01,0.0003337745
2161_2014-01-01,0.00039480854
2162_2014-01-01,0.0004906324
2163_2014-01-01,0.00013292413
2164_2014-01-01,0.00015194158
2165_2014-01-01,0.0001299204
2166_2014-01-01,9.078239e-05
2167_2014-01-01,0.00010446994
2168_2014-01-01,8.438718e-05
2169_2014-01-01,5.307695e-05
2170_2014-01-01,4.5457607e-05
2171_2014-01-01,4.0089453e-05
2172_2014-01-01,4.538328e-05
2173_2014-01-01,3.692637e-05
2174_2014-01-01,2.9237084e-05
2175_2014-01-01,3.3555807e-05
2176_2014-01-01,3.1360552e-05
2177_2014-01-01,2.453964e-05
2178_2014-01-01,1.8721657e-05
2179_2014-01-01,1.6681508e-05
2180_2014-01-01,2.3361981e-05
2181_2014-01-01,3.4335026e-05
2182_2014-01-01,9.493146e-05
2183_2014-01-01,1.06271455e-05
2184_2014-01-01,2.0886666e-05
2185_2014-01-01,2.484574e-05
2186_2014-01-01,2.3476643e-05
2187_2014-01-01,3.101374e-05
2188_2014-01-01,2.1212805e-05
2189_2014-01-01,1.605651e-05
2190_2014-01-01,1.7527964e-05
2191_2014-01-01,1.7365046e-05
2192_2014-01-01,1.8007338e-05
2193_2014-01-01,1.44693e-05
2194_2014-01-01,1.0175527e-05
2195_2014-01-01,8.221978e-06
2196_2014-01-01,7.858108e-06
2197_2014-01-01,7.0604865e-06
2198_2014-01-01,7.343829e-06
2199_2014-01-01,8.333187e-06
2200_2014-01-01,8.328786e-06
2201_2014-01-01,7.4321097e-06
2202_2014-01-01,8.076611e-06
2203_2014-01-01,8.690614e-06
2204_2014-01-01,8.7970975e-06
2205_2014-01-01,8.925827e-06
2206_2014-01-01,9.475925e-06
2207_2014-01-01,1.2776686e-05
2208_2014-01-01,1.1555862e-05
2209_2014-01-01,1.0482542e-05
2210_2014-01-01,1.025909e-05
2211_2014-01-01,1.125834e-05
2212_2014-01-01,1.196932e-05
2213_2014-01-01,1.0282715e-05
2214_2014-01-01,1.1387247e-05
2215_2014-01-01,1.6783906e-05
2216_2014-01-01,2.8181003e-05
2217_2014-01-01,5.6510595e-05
2218_2014-01-01,6.0506234e-05
2219_2014-01-01,5.3964442e-05
2220_2014-01-01,8.9204776e-05
2221_2014-01-01,0.00017982503
2222_2014-01-01,0.00039880915
2223_2014-01-01,0.0004164752
2224_2014-01-01,0.00030439298
2225_2014-01-01,0.0001836024
2226_2014-01-01,0.00011468246
2227_2014-01-01,0.000107338
2228_2014-01-01,7.376376e-05
2229_2014-01-01,0.00012155406
2230_2014-01-01,8.115014e-05
2231_2014-01-01,5.2938998e-05
2232_2014-01-01,5.6292978e-05
2233_2014-01-01,4.469795e-05
2234_2014-01-01,4.5019777e-05
2235_2014-01-01,4.243416e-05
2236_2014-01-01,7.113924e-05
2237_2014-01-01,5.0943094e-05
2238_2014-01-01,4.1107283e-05
2239_2014-01-01,9.679348e-05
2240_2014-01-01,9.059508e-05
2241_2014-01-01,0.00013285596
2242_2014-01-01,6.6224515e-05
2243_2014-01-01,0.00020697508
2244_2014-01-01,0.0002866026
2245_2014-01-01,1.6215394e-05
2246_2014-01-01,1.0546245e-05
2247_2014-01-01,2.8439696e-05
2248_2014-01-01,3.7978243e-05
2249_2014-01-01,2.9241126e-05
2250_2014-01-01,3.6270823e-05
2251_2014-01-01,3.899733e-05
2252_2014-01-01,1.8100744e-05
2253_2014-01-01,1.9914105e-05
2254_2014-01-01,2.3180757e-05
2255_2014-01-01,1.786634e-05
2256_2014-01-01,1.2968484e-05
2257_2014-01-01,8.85466e-06
2258_2014-01-01,9.05461e-06
2259_2014-01-01,8.811565e-06
2260_2014-01-01,7.4425006e-06
2261_2014-01-01,8.214611e-06
2262_2014-01-01,8.621257e-06
2263_2014-01-01,8.948328e-06
2264_2014-01-01,9.563515e-06
2265_2014-01-01,9.536766e-06
2266_2014-01-01,1.3207297e-05
2267_2014-01-01,1.3629864e-05
2268_2014-01-01,1.3131415e-05
2269_2014-01-01,1.3307011e-05
2270_2014-01-01,1.5227128e-05
2271_2014-01-01,1.3166387e-05
2272_2014-01-01,1.723067e-05
2273_2014-01-01,1.81667e-05
2274_2014-01-01,1.625416e-05
2275_2014-01-01,1.5015796e-05
2276_2014-01-01,1.3397087e-05
2277_2014-01-01,1.7127686e-05
2278_2014-01-01,2.99009e-05
2279_2014-01-01,4.8354264e-05
2280_2014-01-01,7.523874e-05
2281_2014-01-01,8.063331e-05
2282_2014-01-01,7.975488e-05
2283_2014-01-01,9.3497445e-05
2284_2014-01-01,0.0002568695
2285_2014-01-01,0.00054149935
2286_2014-01-01,0.00062066806
2287_2014-01-01,0.0006111125
2288_2014-01-01,0.0004841187
2289_2014-01-01,0.00095314166
2290_2014-01-01,0.00027164444
2291_2014-01-01,9.912985e-05
2292_2014-01-01,0.00015016251
2293_2014-01-01,0.00012861726
2294_2014-01-01,0.00011897479
2295_2014-01-01,6.589568e-05
2296_2014-01-01,5.8317564e-05
2297_2014-01-01,3.0092677e-05
2298_2014-01-01,3.732228e-05
2299_2014-01-01,5.2289055e-05
2300_2014-01-01,6.680043e-05
2301_2014-01-01,4.409696e-05
2302_2014-01-01,0.00023009458
2303_2014-01-01,0.00033080965
2304_2014-01-01,0.00018474122
2305_2014-01-01,0.000100016696
2306_2014-01-01,0.00054678385
2307_2014-01-01,0.00030515628
2308_2014-01-01,1.4004111e-05
2309_2014-01-01,1.8237313e-05
2310_2014-01-01,1.7649556e-05
2311_2014-01-01,1.462183e-05
2312_2014-01-01,1.6058195e-05
2313_2014-01-01,1.2192443e-05
2314_2014-01-01,4.487006e-05
2315_2014-01-01,3.9542014e-05
2316_2014-01-01,3.9617957e-05
2317_2014-01-01,3.6087757e-05
2318_2014-01-01,5.476593e-05
2319_2014-01-01,3.7264166e-05
2320_2014-01-01,2.0548585e-05
2321_2014-01-01,2.564891e-05
2322_2014-01-01,1.8532208e-05
2323_2014-01-01,1.3568429e-05
2324_2014-01-01,9.898938e-06
2325_2014-01-01,1.0147995e-05
2326_2014-01-01,8.983908e-06
2327_2014-01-01,7.6143956e-06
2328_2014-01-01,9.041615e-06
2329_2014-01-01,9.202665e-06
2330_2014-01-01,1.3345213e-05
2331_2014-01-01,1.44211945e-05
2332_2014-01-01,1.1557372e-05
2333_2014-01-01,1.826175e-05
