Place_ID X Date,target
8D39BT5 X 2020-02-21,41.93201505147294
8D39BT5 X 2020-02-22,40.436458950788555
8D39BT5 X 2020-02-23,57.74730079721658
8D39BT5 X 2020-02-24,41.63134426953509
8D39BT5 X 2020-02-25,41.58257605208707
8D39BT5 X 2020-02-26,30.780353275931418
8D39BT5 X 2020-02-27,38.97018503078781
8D39BT5 X 2020-02-28,47.21784747329955
8D39BT5 X 2020-02-29,63.25621777662834
8D39BT5 X 2020-03-01,63.12181748370105
8D39BT5 X 2020-03-02,45.3369692934759
8D39BT5 X 2020-03-03,54.34325104266393
8D39BT5 X 2020-03-04,40.91163158723702
8D39BT5 X 2020-03-05,40.19250301679765
8D39BT5 X 2020-03-06,26.51605150898117
8D39BT5 X 2020-03-07,42.40909643206703
8D39BT5 X 2020-03-08,60.159863151803606
8D39BT5 X 2020-03-09,41.35714455547864
8D39BT5 X 2020-03-10,51.35045133647118
8D39BT5 X 2020-03-11,32.47337066575192
8D39BT5 X 2020-03-12,30.5939709130848
8D39BT5 X 2020-03-13,41.5596432074823
8D39BT5 X 2020-03-14,48.54587281691129
8D39BT5 X 2020-03-15,26.901715133877705
8D39BT5 X 2020-03-16,40.95716046539358
8D39BT5 X 2020-03-17,50.03666277653393
8D39BT5 X 2020-03-18,63.747606182707734
8D39BT5 X 2020-03-19,58.55318986842487
8D39BT5 X 2020-03-20,51.15366234492336
8D39BT5 X 2020-03-21,57.8112277239718
8D39BT5 X 2020-03-22,30.330628422269637
8D39BT5 X 2020-03-23,60.034522441113516
8D39BT5 X 2020-03-24,39.45459764119323
8D39BT5 X 2020-03-25,50.9807511013764
8D39BT5 X 2020-03-26,49.52075323483507
8D39BT5 X 2020-03-27,52.79856158080807
8D39BT5 X 2020-03-28,41.25076916965965
8D39BT5 X 2020-03-29,39.17946613557375
8D39BT5 X 2020-03-30,28.0212989623017
8D39BT5 X 2020-03-31,64.02767517101356
8D39BT5 X 2020-04-01,30.757831669025325
8D39BT5 X 2020-04-02,78.25132041696979
8D39BT5 X 2020-04-03,47.502342546153244
8D39BT5 X 2020-04-04,74.74799944625249
8F0DFNG X 2020-01-03,45.14024019613798
8F0DFNG X 2020-01-07,43.692132211838015
8F0DFNG X 2020-01-08,35.75227124031932
8F0DFNG X 2020-01-09,37.67295768391401
8F0DFNG X 2020-01-10,47.56042766031762
8F0DFNG X 2020-01-11,29.38466863178311
8F0DFNG X 2020-01-12,42.6077715254629
8F0DFNG X 2020-01-13,46.83628949314915
8F0DFNG X 2020-01-14,29.4112102239672
8F0DFNG X 2020-01-15,39.12834964857408
8F0DFNG X 2020-01-16,47.76528795328458
8F0DFNG X 2020-01-17,35.64575788953018
8F0DFNG X 2020-01-18,38.79766222438471
8F0DFNG X 2020-01-19,34.072499150738075
8F0DFNG X 2020-01-20,42.02957912000419
8F0DFNG X 2020-01-21,44.03844355726337
8F0DFNG X 2020-01-22,32.976285282788076
8F0DFNG X 2020-01-23,47.97209598950943
8F0DFNG X 2020-01-24,36.83981758022253
8F0DFNG X 2020-01-25,42.24730343763505
8F0DFNG X 2020-01-26,47.3475230641283
8F0DFNG X 2020-01-27,32.91075936716121
8F0DFNG X 2020-01-29,35.85001393588012
8F0DFNG X 2020-01-30,44.97919754596552
8F0DFNG X 2020-01-31,41.84397366333818
8F0DFNG X 2020-02-01,44.244532856797434
8F0DFNG X 2020-02-02,41.81882968075258
8F0DFNG X 2020-02-03,41.93148510825825
8F0DFNG X 2020-02-04,26.851434659227994
8F0DFNG X 2020-02-05,31.668254977481872
8F0DFNG X 2020-02-06,41.44504613898274
8F0DFNG X 2020-02-07,47.19878473919288
8F0DFNG X 2020-02-08,43.89039237582156
8F0DFNG X 2020-02-09,42.565315764390206
8F0DFNG X 2020-02-10,41.635809480513466
8F0DFNG X 2020-02-11,53.241327165525774
8F0DFNG X 2020-02-12,52.79337359361524
8F0DFNG X 2020-02-13,39.0553936970673
8F0DFNG X 2020-02-14,42.67584289978474
8F0DFNG X 2020-02-17,45.28306902369131
8F0DFNG X 2020-02-18,34.4393132235876
8F0DFNG X 2020-02-19,46.81278653206707
8F0DFNG X 2020-02-20,37.73845397551338
8F0DFNG X 2020-02-21,39.057314139887055
8F0DFNG X 2020-02-22,41.77950267402864
8F0DFNG X 2020-02-23,44.41775668454478
8F0DFNG X 2020-02-24,41.19718110513393
8F0DFNG X 2020-02-25,41.87307693080252
8F0DFNG X 2020-02-26,31.64906461668712
8F0DFNG X 2020-02-27,25.987112824627204
8F0DFNG X 2020-02-28,24.61617271968066
8F0DFNG X 2020-02-29,44.93900401218188
8F0DFNG X 2020-03-01,23.316377040441044
8F0DFNG X 2020-03-02,27.36725349445767
8F0DFNG X 2020-03-03,20.283276913146167
8F0DFNG X 2020-03-04,22.454357175512985
8F0DFNG X 2020-03-05,33.35958313541868
8F0DFNG X 2020-03-06,23.279914996990875
8F0DFNG X 2020-03-07,22.379833569925207
8F0DFNG X 2020-03-08,39.595306225074026
8F0DFNG X 2020-03-09,47.702404741815904
8F0DFNG X 2020-03-10,41.620687870384124
8F0DFNG X 2020-03-11,42.29095731902875
8F0DFNG X 2020-03-12,41.50762354478725
8F0DFNG X 2020-03-13,40.295334809352504
8F0DFNG X 2020-03-14,35.45961056231981
8F0DFNG X 2020-03-15,46.545021116793855
8F0DFNG X 2020-03-16,53.969614266429204
8F0DFNG X 2020-03-17,43.90423122549135
8F0DFNG X 2020-03-18,42.59954200792129
8F0DFNG X 2020-03-19,40.10714891377677
8F0DFNG X 2020-03-20,37.6869239100747
8F0DFNG X 2020-03-21,45.12469052758798
8F0DFNG X 2020-03-22,42.53983035334061
8F0DFNG X 2020-03-23,40.828992278745154
8F0DFNG X 2020-03-27,36.86507549427404
8F0DFNG X 2020-03-28,46.166151340428854
8F0DFNG X 2020-03-29,46.014133855468806
8F0DFNG X 2020-03-30,35.09032529568878
8F0DFNG X 2020-03-31,37.58357306520418
8F0DFNG X 2020-04-01,39.57303545854539
8F0DFNG X 2020-04-02,45.9866501470175
8F0DFNG X 2020-04-03,30.892222816150323
8F0DFNG X 2020-04-04,49.06472017927588
8RC2FY4 X 2020-01-02,95.87828980735044
8RC2FY4 X 2020-01-03,103.04150071390721
8RC2FY4 X 2020-01-04,100.63150479324828
8RC2FY4 X 2020-01-05,113.56854144776055
8RC2FY4 X 2020-01-06,88.64633202868451
8RC2FY4 X 2020-01-07,96.54294979579237
8RC2FY4 X 2020-01-08,94.88693394922848
8RC2FY4 X 2020-01-09,107.5989225473677
8RC2FY4 X 2020-01-10,101.97964582888258
8RC2FY4 X 2020-01-11,106.52799521753663
8RC2FY4 X 2020-01-12,63.17764479343786
8RC2FY4 X 2020-01-13,99.38924838753934
8RC2FY4 X 2020-01-14,92.36769181343027
8RC2FY4 X 2020-01-15,101.62360472325996
8RC2FY4 X 2020-01-16,102.67641727639608
8RC2FY4 X 2020-01-17,76.62810725677355
8RC2FY4 X 2020-01-18,108.14166271514904
8RC2FY4 X 2020-01-19,78.69330034385459
8RC2FY4 X 2020-01-20,101.01690692307403
8RC2FY4 X 2020-01-21,102.21930782039148
8RC2FY4 X 2020-01-22,97.70619926047787
8RC2FY4 X 2020-01-23,88.99795586990982
8RC2FY4 X 2020-01-24,112.41069533097416
8RC2FY4 X 2020-01-25,56.51991629891386
8RC2FY4 X 2020-01-26,78.99373068810651
8RC2FY4 X 2020-01-27,81.07451589288915
8RC2FY4 X 2020-01-28,90.66145787701319
8RC2FY4 X 2020-01-29,102.53055263094755
8RC2FY4 X 2020-01-30,96.94415219275797
8RC2FY4 X 2020-01-31,102.67736794361649
8RC2FY4 X 2020-02-01,95.06329991544999
8RC2FY4 X 2020-02-02,90.82156623232572
8RC2FY4 X 2020-02-03,82.333674987909
8RC2FY4 X 2020-02-04,69.77157799747357
8RC2FY4 X 2020-02-05,60.74718862594302
8RC2FY4 X 2020-02-06,63.43504006984328
8RC2FY4 X 2020-02-07,52.55154361227669
8RC2FY4 X 2020-02-08,74.69797453346524
8RC2FY4 X 2020-02-09,80.52815873091869
8RC2FY4 X 2020-02-10,85.95635730148109
8RC2FY4 X 2020-02-11,78.95337218775602
8RC2FY4 X 2020-02-12,80.2541335607471
8RC2FY4 X 2020-02-13,84.70755595418869
8RC2FY4 X 2020-02-14,60.07290105428628
8RC2FY4 X 2020-02-15,70.13460238233169
8RC2FY4 X 2020-02-16,65.86136168979155
8RC2FY4 X 2020-02-17,74.07896987975114
8RC2FY4 X 2020-02-18,91.7022330301813
8RC2FY4 X 2020-02-19,114.1890249768877
8RC2FY4 X 2020-02-20,91.2549967493264
8RC2FY4 X 2020-02-21,91.49889218140603
8RC2FY4 X 2020-02-22,92.36394285006692
8RC2FY4 X 2020-02-23,84.69345215048152
8RC2FY4 X 2020-02-24,95.00197195472484
8RC2FY4 X 2020-02-25,92.58962225671621
8RC2FY4 X 2020-02-26,79.97187659546834
8RC2FY4 X 2020-02-27,81.6244188926294
8RC2FY4 X 2020-02-28,90.21758683442236
8RC2FY4 X 2020-02-29,73.04535239723435
8RC2FY4 X 2020-03-01,74.81914347166844
8RC2FY4 X 2020-03-02,68.59454475918209
8RC2FY4 X 2020-03-03,77.07860201642727
8RC2FY4 X 2020-03-04,57.44219071122933
8RC2FY4 X 2020-03-05,63.98175555807695
8RC2FY4 X 2020-03-06,78.16748891660389
8RC2FY4 X 2020-03-07,68.18738514534954
8RC2FY4 X 2020-03-08,64.05162379355211
8RC2FY4 X 2020-03-09,68.40881625757827
8RC2FY4 X 2020-03-10,84.27878202039547
8RC2FY4 X 2020-03-11,93.03569540155074
8RC2FY4 X 2020-03-12,87.30338037357214
8RC2FY4 X 2020-03-13,74.72910516931125
8RC2FY4 X 2020-03-14,72.23076638706554
8RC2FY4 X 2020-03-15,86.0417790443435
8RC2FY4 X 2020-03-16,86.45614977170115
8RC2FY4 X 2020-03-17,87.68785886294417
8RC2FY4 X 2020-03-18,74.9027161146373
8RC2FY4 X 2020-03-19,55.69441891688434
8RC2FY4 X 2020-03-20,69.87602207773332
8RC2FY4 X 2020-03-21,67.08615454309
8RC2FY4 X 2020-03-22,81.03934477465633
8RC2FY4 X 2020-03-23,74.48217406004201
8RC2FY4 X 2020-03-24,67.61237312071259
8RC2FY4 X 2020-03-25,61.68109607511958
8RC2FY4 X 2020-03-26,64.1764798237213
8RC2FY4 X 2020-03-27,78.25374939465443
8RC2FY4 X 2020-03-28,52.029784569190255
8RC2FY4 X 2020-03-29,68.66481547908414
8RC2FY4 X 2020-03-30,55.47701682345378
8RC2FY4 X 2020-03-31,64.50930454234573
8RC2FY4 X 2020-04-01,107.22080310675048
8RC2FY4 X 2020-04-02,82.67691570832488
8RC2FY4 X 2020-04-03,68.00362712181476
8RC2FY4 X 2020-04-04,49.57591533543841
8V3GY99 X 2020-01-02,89.57428950577261
8V3GY99 X 2020-01-03,70.06884205174298
8V3GY99 X 2020-01-04,33.134378936229474
8V3GY99 X 2020-01-05,41.54037996419389
8V3GY99 X 2020-01-06,92.89966909864262
8V3GY99 X 2020-01-07,94.70141643428833
8V3GY99 X 2020-01-08,97.383732454177
8V3GY99 X 2020-01-09,56.774859602739234
8V3GY99 X 2020-01-10,49.50036103863466
8V3GY99 X 2020-01-11,37.511817176335875
8V3GY99 X 2020-01-12,74.1789938575344
8V3GY99 X 2020-01-13,38.717907869489814
8V3GY99 X 2020-01-14,64.87173339616282
8V3GY99 X 2020-01-15,72.0818653624615
8V3GY99 X 2020-01-16,66.66813117900034
8V3GY99 X 2020-01-17,94.89930625124349
8V3GY99 X 2020-01-18,42.95123102803489
8V3GY99 X 2020-01-19,45.17208050099942
8V3GY99 X 2020-01-20,55.188723219202124
8V3GY99 X 2020-01-21,91.27084872702106
8V3GY99 X 2020-01-22,56.57750110009526
8V3GY99 X 2020-01-23,60.943915458890906
8V3GY99 X 2020-01-24,103.9186048480704
8V3GY99 X 2020-01-25,68.20259326589188
8V3GY99 X 2020-01-26,94.69389153209315
8V3GY99 X 2020-01-27,102.67356338295232
8V3GY99 X 2020-01-28,52.295974735142835
8V3GY99 X 2020-01-29,26.312316196431738
8V3GY99 X 2020-01-30,47.182164925610195
8V3GY99 X 2020-01-31,37.80623130508988
8V3GY99 X 2020-02-01,53.76683049038599
8V3GY99 X 2020-02-02,34.74976799213056
8V3GY99 X 2020-02-03,39.98183548778194
8V3GY99 X 2020-02-04,32.38461818307643
8V3GY99 X 2020-02-05,27.015308805651753
8V3GY99 X 2020-02-06,53.27409654639508
8V3GY99 X 2020-02-07,55.61689092619894
8V3GY99 X 2020-02-08,93.54403405860053
8V3GY99 X 2020-02-09,78.1769641391745
8V3GY99 X 2020-02-10,52.64792397199167
8V3GY99 X 2020-02-11,40.33139984092391
8V3GY99 X 2020-02-12,41.9706997284212
8V3GY99 X 2020-02-13,45.327232408633584
8V3GY99 X 2020-02-14,52.25883112643003
8V3GY99 X 2020-02-15,55.405364055388006
8V3GY99 X 2020-02-16,41.85793633362745
8V3GY99 X 2020-02-17,50.54740453712708
8V3GY99 X 2020-02-18,32.74952283203245
8V3GY99 X 2020-02-19,37.190211735145915
8V3GY99 X 2020-02-20,43.63497171599015
8V3GY99 X 2020-02-21,52.889959959868165
8V3GY99 X 2020-02-22,61.52842915827052
8V3GY99 X 2020-02-23,39.0517617692857
8V3GY99 X 2020-02-24,35.12812983091064
8V3GY99 X 2020-02-25,37.182706083926256
8V3GY99 X 2020-02-26,45.63484353623415
8V3GY99 X 2020-02-27,36.65427002653944
8V3GY99 X 2020-02-28,62.217812680390296
8V3GY99 X 2020-02-29,56.792739930823664
8V3GY99 X 2020-03-01,40.27690217803648
8V3GY99 X 2020-03-02,38.383304763703585
8V3GY99 X 2020-03-03,31.605609980294744
8V3GY99 X 2020-03-04,35.197034678343265
8V3GY99 X 2020-03-05,57.843028352603895
8V3GY99 X 2020-03-06,56.53784775203687
8V3GY99 X 2020-03-07,28.517438126919448
8V3GY99 X 2020-03-08,48.24600177062175
8V3GY99 X 2020-03-09,63.45358881025751
8V3GY99 X 2020-03-10,46.184326087681065
8V3GY99 X 2020-03-11,27.38353158453822
8V3GY99 X 2020-03-12,26.78061112100925
8V3GY99 X 2020-03-13,40.27140428996634
8V3GY99 X 2020-03-14,28.141836292834736
8V3GY99 X 2020-03-15,45.15293644311119
8V3GY99 X 2020-03-16,56.37659961912667
8V3GY99 X 2020-03-17,49.43809361096022
8V3GY99 X 2020-03-18,70.67648939707851
8V3GY99 X 2020-03-19,57.24539513079387
8V3GY99 X 2020-03-20,56.92358699318394
8V3GY99 X 2020-03-21,44.010673622232716
8V3GY99 X 2020-03-22,41.34165737561268
8V3GY99 X 2020-03-23,43.05654099163056
8V3GY99 X 2020-03-24,58.94308922151478
8V3GY99 X 2020-03-25,59.19384913379742
8V3GY99 X 2020-03-26,67.68829504436879
8V3GY99 X 2020-03-27,68.68948841557655
8V3GY99 X 2020-03-28,76.99618669290233
8V3GY99 X 2020-03-29,89.39714798833928
8V3GY99 X 2020-03-30,31.743322418286972
8V3GY99 X 2020-03-31,63.96709077701449
8V3GY99 X 2020-04-01,67.94585349274229
8V3GY99 X 2020-04-02,53.508910914834985
8V3GY99 X 2020-04-03,46.01445015701485
8V3GY99 X 2020-04-04,62.874096139069174
96AWIMD X 2020-01-02,89.54327854917265
96AWIMD X 2020-01-03,157.820482900108
96AWIMD X 2020-01-04,171.4097502617682
96AWIMD X 2020-01-05,47.14734519802294
96AWIMD X 2020-01-06,48.26323999720735
96AWIMD X 2020-01-07,166.6650552337455
96AWIMD X 2020-01-08,79.42365070851282
96AWIMD X 2020-01-09,68.24374633449229
96AWIMD X 2020-01-10,156.83246773908272
96AWIMD X 2020-01-11,165.69526435471965
96AWIMD X 2020-01-12,175.56317983711463
96AWIMD X 2020-01-13,180.1715387991652
96AWIMD X 2020-01-14,186.26646379225573
96AWIMD X 2020-01-15,78.34068082158156
96AWIMD X 2020-01-16,157.78341813989337
96AWIMD X 2020-01-17,169.4165226232151
96AWIMD X 2020-01-18,83.332244707892
96AWIMD X 2020-01-19,130.3446245789049
96AWIMD X 2020-01-20,136.7503964878247
96AWIMD X 2020-01-21,153.8679064905909
96AWIMD X 2020-01-22,169.2656904482053
96AWIMD X 2020-01-23,50.69334385336751
96AWIMD X 2020-01-24,101.5584358933335
96AWIMD X 2020-01-25,140.21726094711124
96AWIMD X 2020-01-26,130.25596979376513
96AWIMD X 2020-01-27,141.78169027047642
96AWIMD X 2020-01-28,135.066839105793
96AWIMD X 2020-01-29,136.07742754908492
96AWIMD X 2020-01-30,137.85057514442175
96AWIMD X 2020-01-31,147.34972283794022
96AWIMD X 2020-02-01,106.17715698132794
96AWIMD X 2020-02-02,82.90049870319592
96AWIMD X 2020-02-03,117.01257227147852
96AWIMD X 2020-02-04,125.98915878497768
96AWIMD X 2020-02-05,110.4613939173817
96AWIMD X 2020-02-06,103.6078322947616
96AWIMD X 2020-02-07,56.15469772144707
96AWIMD X 2020-02-08,129.06654064482473
96AWIMD X 2020-02-09,125.25217128735865
96AWIMD X 2020-02-10,136.9102651912523
96AWIMD X 2020-02-11,132.21431979599316
96AWIMD X 2020-02-12,121.18008561299003
96AWIMD X 2020-02-13,125.65898389330626
96AWIMD X 2020-02-14,69.26082278825554
96AWIMD X 2020-02-15,68.70215374663422
96AWIMD X 2020-02-16,66.57364010516841
96AWIMD X 2020-02-17,66.65815200333604
96AWIMD X 2020-02-18,94.38400551074496
96AWIMD X 2020-02-19,111.81744931928425
96AWIMD X 2020-02-20,94.73024788753095
96AWIMD X 2020-02-21,64.22070630869074
96AWIMD X 2020-02-22,106.83361384981134
96AWIMD X 2020-02-23,109.81410450678348
96AWIMD X 2020-02-24,104.1760773135786
96AWIMD X 2020-02-25,125.01932118773753
96AWIMD X 2020-02-26,115.01596983753076
96AWIMD X 2020-02-27,59.36937787676407
96AWIMD X 2020-02-28,81.90199179350115
96AWIMD X 2020-02-29,112.69311832857532
96AWIMD X 2020-03-01,61.55424415613534
96AWIMD X 2020-03-02,117.61223105330772
96AWIMD X 2020-03-03,109.33815831264192
96AWIMD X 2020-03-04,76.43162789062788
96AWIMD X 2020-03-05,112.09848611111113
96AWIMD X 2020-03-06,126.3669011867136
96AWIMD X 2020-03-07,113.28472222222221
96AWIMD X 2020-03-08,61.83789266467016
96AWIMD X 2020-03-09,80.71374377323517
96AWIMD X 2020-03-10,49.59590438179901
96AWIMD X 2020-03-11,85.32079994949758
96AWIMD X 2020-03-12,43.62980358645984
96AWIMD X 2020-03-13,88.56322347503841
96AWIMD X 2020-03-14,91.53139139426348
96AWIMD X 2020-03-15,71.50885194135931
96AWIMD X 2020-03-16,99.63650498174086
96AWIMD X 2020-03-17,80.2025333954852
96AWIMD X 2020-03-18,111.06472056038663
96AWIMD X 2020-03-19,96.1824346696325
96AWIMD X 2020-03-20,78.88694045482336
96AWIMD X 2020-03-21,49.25701918985421
96AWIMD X 2020-03-22,104.76401837576212
96AWIMD X 2020-03-23,122.52276143790849
96AWIMD X 2020-03-24,108.6454760695593
96AWIMD X 2020-03-25,116.44524477663748
96AWIMD X 2020-03-26,84.76238471187106
96AWIMD X 2020-03-27,46.72786939971839
96AWIMD X 2020-03-28,55.045709930468774
96AWIMD X 2020-03-29,77.3029752072015
96AWIMD X 2020-03-30,52.11644819085432
96AWIMD X 2020-03-31,87.76486407176978
96AWIMD X 2020-04-01,46.76404109550729
96AWIMD X 2020-04-02,70.16568759422177
96AWIMD X 2020-04-03,60.04975219667398
96AWIMD X 2020-04-04,55.398022376002096
9IOQQ4T X 2020-01-02,56.76562077156759
9IOQQ4T X 2020-01-03,29.572475297686292
9IOQQ4T X 2020-01-04,26.605076286677534
9IOQQ4T X 2020-01-05,46.46825647640843
9IOQQ4T X 2020-01-06,45.915412494348516
9IOQQ4T X 2020-01-07,42.025186083468995
9IOQQ4T X 2020-01-08,23.0110637220591
9IOQQ4T X 2020-01-09,29.885175282027394
9IOQQ4T X 2020-01-10,29.745304907992594
9IOQQ4T X 2020-01-11,44.71433568422332
9IOQQ4T X 2020-01-12,28.49828040087677
9IOQQ4T X 2020-01-13,39.76304765998933
9IOQQ4T X 2020-01-14,21.401037718321476
9IOQQ4T X 2020-01-15,20.571764170707024
9IOQQ4T X 2020-01-16,49.25864256792963
9IOQQ4T X 2020-01-17,23.50432238945297
9IOQQ4T X 2020-01-18,31.62331664963834
9IOQQ4T X 2020-01-19,38.37623696655776
9IOQQ4T X 2020-01-20,40.31315988981855
9IOQQ4T X 2020-01-21,93.28342795516686
9IOQQ4T X 2020-01-22,64.3993535271856
9IOQQ4T X 2020-01-23,53.85584825584288
9IOQQ4T X 2020-01-24,87.26104529920688
9IOQQ4T X 2020-01-25,72.1480032581172
9IOQQ4T X 2020-01-26,83.31974760753523
9IOQQ4T X 2020-01-27,25.271197768319045
9IOQQ4T X 2020-01-28,21.069293929550653
9IOQQ4T X 2020-01-29,23.917002241069703
9IOQQ4T X 2020-01-30,36.91772340277315
9IOQQ4T X 2020-01-31,29.57682412479504
9IOQQ4T X 2020-02-01,32.676384758118836
9IOQQ4T X 2020-02-02,26.286059223179063
9IOQQ4T X 2020-02-03,34.00229360946456
9IOQQ4T X 2020-02-04,26.669625101893587
9IOQQ4T X 2020-02-05,48.03071217475733
9IOQQ4T X 2020-02-06,56.92601605850361
9IOQQ4T X 2020-02-07,66.91274756069618
9IOQQ4T X 2020-02-08,39.519365801094445
9IOQQ4T X 2020-02-09,24.36338228824011
9IOQQ4T X 2020-02-10,24.818080840301835
9IOQQ4T X 2020-02-11,25.964071500497898
9IOQQ4T X 2020-02-12,25.10173560607928
9IOQQ4T X 2020-02-13,25.98270849040648
9IOQQ4T X 2020-02-14,36.31122917436355
9IOQQ4T X 2020-02-15,37.38408567118256
9IOQQ4T X 2020-02-16,20.28225359092089
9IOQQ4T X 2020-02-17,27.221946995877314
9IOQQ4T X 2020-02-18,27.341590961383446
9IOQQ4T X 2020-02-19,25.380220824909586
9IOQQ4T X 2020-02-20,26.528597779771797
9IOQQ4T X 2020-02-21,27.23252475197417
9IOQQ4T X 2020-02-22,21.448981285727452
9IOQQ4T X 2020-02-23,22.233859686284863
9IOQQ4T X 2020-02-24,25.75195196825952
9IOQQ4T X 2020-02-25,25.456567036271593
9IOQQ4T X 2020-02-26,36.70138139295049
9IOQQ4T X 2020-02-27,26.772816312839304
9IOQQ4T X 2020-02-28,31.379138523107038
9IOQQ4T X 2020-02-29,28.05987822076915
9IOQQ4T X 2020-03-01,24.51803907952778
9IOQQ4T X 2020-03-02,36.21359541595243
9IOQQ4T X 2020-03-03,47.09073017980143
9IOQQ4T X 2020-03-04,44.91563669831692
9IOQQ4T X 2020-03-05,31.595495566858947
9IOQQ4T X 2020-03-06,44.15592452886604
9IOQQ4T X 2020-03-07,49.886727695718065
9IOQQ4T X 2020-03-08,31.71954224987674
9IOQQ4T X 2020-03-09,30.114498625747387
9IOQQ4T X 2020-03-10,22.686093608847894
9IOQQ4T X 2020-03-11,29.345376026265033
9IOQQ4T X 2020-03-12,27.7035874219338
9IOQQ4T X 2020-03-13,26.250536773705655
9IOQQ4T X 2020-03-14,45.20016335454133
9IOQQ4T X 2020-03-15,27.470987422493916
9IOQQ4T X 2020-03-16,62.91813474825004
9IOQQ4T X 2020-03-17,50.592479821901605
9IOQQ4T X 2020-03-18,35.208693936643684
9IOQQ4T X 2020-03-19,43.59192934173751
9IOQQ4T X 2020-03-20,39.867960431169394
9IOQQ4T X 2020-03-21,37.97953079600542
9IOQQ4T X 2020-03-22,42.2518071340612
9IOQQ4T X 2020-03-23,71.54390859749147
9IOQQ4T X 2020-03-24,69.87720040236164
9IOQQ4T X 2020-03-25,66.95403952751111
9IOQQ4T X 2020-03-26,74.0665332744186
9IOQQ4T X 2020-03-27,69.63767607126026
9IOQQ4T X 2020-03-28,49.11200088892118
9IOQQ4T X 2020-03-29,25.163488335023
9IOQQ4T X 2020-03-30,26.441034613559022
9IOQQ4T X 2020-03-31,42.833105887876194
9IOQQ4T X 2020-04-01,44.016898954160034
9IOQQ4T X 2020-04-02,52.22101732573667
9IOQQ4T X 2020-04-03,31.204158694950436
9IOQQ4T X 2020-04-04,52.01951236470158
9RXF2KR X 2020-01-02,38.59945800584147
9RXF2KR X 2020-01-03,29.298151118992877
9RXF2KR X 2020-01-04,53.468925725836144
9RXF2KR X 2020-01-05,40.977400527819164
9RXF2KR X 2020-01-06,42.326062488130454
9RXF2KR X 2020-01-07,35.53825351995996
9RXF2KR X 2020-01-08,27.935975907354756
9RXF2KR X 2020-01-09,46.70790747475454
9RXF2KR X 2020-01-10,31.743869192262732
9RXF2KR X 2020-01-11,37.99058622056809
9RXF2KR X 2020-01-12,32.1456573389176
9RXF2KR X 2020-01-13,31.4377474051184
9RXF2KR X 2020-01-14,31.60326529204002
9RXF2KR X 2020-01-15,44.14251189902702
9RXF2KR X 2020-01-16,42.36882517880324
9RXF2KR X 2020-01-17,29.105030254895723
9RXF2KR X 2020-01-18,24.0623663322047
9RXF2KR X 2020-01-19,46.336642962556546
9RXF2KR X 2020-01-20,43.238634498353306
9RXF2KR X 2020-01-21,56.135678119766105
9RXF2KR X 2020-01-22,70.25124150833757
9RXF2KR X 2020-01-23,63.86146978999901
9RXF2KR X 2020-01-24,91.56185964496021
9RXF2KR X 2020-01-25,64.24832443154284
9RXF2KR X 2020-01-26,60.054092440485256
9RXF2KR X 2020-01-27,24.94022379569063
9RXF2KR X 2020-01-28,23.00050006404559
9RXF2KR X 2020-01-29,26.971328242691676
9RXF2KR X 2020-01-30,30.578749295824952
9RXF2KR X 2020-01-31,24.278036533612614
9RXF2KR X 2020-02-01,21.88726414751256
9RXF2KR X 2020-02-02,23.072685399539008
9RXF2KR X 2020-02-03,25.717035854724696
9RXF2KR X 2020-02-04,23.555547334905466
9RXF2KR X 2020-02-05,52.59923929637576
9RXF2KR X 2020-02-06,52.89005124127051
9RXF2KR X 2020-02-07,62.35428309101701
9RXF2KR X 2020-02-08,41.243565583419304
9RXF2KR X 2020-02-09,23.83545645715939
9RXF2KR X 2020-02-11,26.96211249067054
9RXF2KR X 2020-02-12,29.71565544998016
9RXF2KR X 2020-02-13,21.947396490154578
9RXF2KR X 2020-02-14,25.226034867643197
9RXF2KR X 2020-02-15,30.4027566811676
9RXF2KR X 2020-02-16,26.848356012740123
9RXF2KR X 2020-02-17,21.400939818644407
9RXF2KR X 2020-02-18,22.369908834744162
9RXF2KR X 2020-02-19,25.226672499956273
9RXF2KR X 2020-02-20,23.27668235929337
9RXF2KR X 2020-02-21,52.2515248376119
9RXF2KR X 2020-02-22,38.476670423836
9RXF2KR X 2020-02-23,19.69457760442177
9RXF2KR X 2020-02-24,19.93493121519158
9RXF2KR X 2020-02-25,19.802634951908043
9RXF2KR X 2020-02-26,23.34312351946326
9RXF2KR X 2020-02-27,40.47662368024918
9RXF2KR X 2020-02-28,45.15687546148984
9RXF2KR X 2020-02-29,22.260911921061243
9RXF2KR X 2020-03-01,21.963264387257446
9RXF2KR X 2020-03-02,26.67033621830779
9RXF2KR X 2020-03-03,24.8043832922484
9RXF2KR X 2020-03-04,43.47428811421062
9RXF2KR X 2020-03-05,29.12108843906317
9RXF2KR X 2020-03-06,24.42858437783597
9RXF2KR X 2020-03-07,45.51944416024321
9RXF2KR X 2020-03-08,36.09412789392645
9RXF2KR X 2020-03-09,28.137651644683157
9RXF2KR X 2020-03-10,25.991251527145934
9RXF2KR X 2020-03-11,20.19375827381134
9RXF2KR X 2020-03-12,21.2449625989183
9RXF2KR X 2020-03-13,24.663555198634402
9RXF2KR X 2020-03-14,55.16584553249925
9RXF2KR X 2020-03-15,40.80682149175129
9RXF2KR X 2020-03-16,32.69462187518839
9RXF2KR X 2020-03-17,64.66727688638534
